"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",2006-01-23,"General","39","Calgary Centre","Richardson, Lee","Man","Businessman","Conservative Party of Canada","Elected",30213
"Alberta",2006-01-23,"General","39","Calgary Centre","Kim, Heesung","Woman","Architect","Liberal Party of Canada","Defeated",10464
"Alberta",2006-01-23,"General","39","Calgary Centre","Pincott, Brian","Man","Production manager","New Democratic Party","Defeated",7227
"Alberta",2006-01-23,"General","39","Calgary Centre","Johnson, John N.","Man","Engineering designer","Green Party of Canada","Defeated",6372
"Alberta",2006-01-23,"General","39","Calgary Centre","Grover, Trevor","Man","Instructor","Canadian Action Party","Defeated",250
"Alberta",2006-01-23,"General","39","Calgary Centre-North","Prentice, Jim","Man","Parliamentarian","Conservative Party of Canada","Elected",31174
"Alberta",2006-01-23,"General","39","Calgary Centre-North","Chan, John","Man","Environmental inspector","New Democratic Party","Defeated",9341
"Alberta",2006-01-23,"General","39","Calgary Centre-North","Moody, Matthew","Man","Business owner","Liberal Party of Canada","Defeated",7628
"Alberta",2006-01-23,"General","39","Calgary Centre-North","MacGillivray, Mark","Man","Organizer","Green Party of Canada","Defeated",6573
"Alberta",2006-01-23,"General","39","Calgary Centre-North","Falconar, Michael","Man","Commercial and residential Realtor","Independent","Defeated",383
"Alberta",2006-01-23,"General","39","Calgary Centre-North","Dokis, Doug","Man","Educator","First Peoples National Party of Canada","Defeated",206
"Alberta",2006-01-23,"General","39","Calgary Centre-North","Askin, Margaret Peggy","Woman","Union representative","Marxist-Leninist Party of Canada","Defeated",194
"Alberta",2006-01-23,"General","39","Calgary Centre-North","Kohut, James S.","Man","Junior pipeline surveyor","Canadian Action Party","Defeated",168
"Alberta",2006-01-23,"General","39","Calgary East","Obhrai, Deepak","Man","Parliamentarian","Conservative Party of Canada","Elected",26766
"Alberta",2006-01-23,"General","39","Calgary East","To, Dobie","Man","Sales agent","Liberal Party of Canada","Defeated",5410
"Alberta",2006-01-23,"General","39","Calgary East","Arnell, Patrick","Man","Environmental consultant","New Democratic Party","Defeated",4338
"Alberta",2006-01-23,"General","39","Calgary East","Taylor, John Mark","Man","Medical herbalist","Green Party of Canada","Defeated",2954
"Alberta",2006-01-23,"General","39","Calgary East","Devine, Jason","Man","Student","Communist Party of Canada","Defeated",239
"Alberta",2006-01-23,"General","39","Calgary East","Khan, Ghazanfar","Man","Student","Canadian Action Party","Defeated",183
"Alberta",2006-01-23,"General","39","Calgary Northeast","Hanger, Art","Man","Parliamentarian","Conservative Party of Canada","Elected",27169
"Alberta",2006-01-23,"General","39","Calgary Northeast","Johal, Jaswinder S.","Man","Iidependent businessman","Liberal Party of Canada","Defeated",9241
"Alberta",2006-01-23,"General","39","Calgary Northeast","Ragan, Tyler","Man","Children and youth pastor","New Democratic Party","Defeated",3284
